order_id,sku_id,product_name,final_ak_price,units_sold,quantity,customer_id,placed_gmv,Order_Date
130765,61fbbc9aa7,Brown & Polson Vanilla Custard Powder 100g,26.7,36,1,33714,961.2,2022-05-13 02:54:19
130765,60decaf73e,Sensodyne Sensitive Toothpaste Fresh Gel 75g,104.99,24,1,33714,2519.76,2022-05-13 02:54:19
130765,5f89af093a,Patanjali Natural Dant Kanti Dental Cream 200g,84.14,18,1,33714,1514.52,2022-05-13 02:54:19
130765,60dec56d3e,Garnier Bright Complete Vitamin C Face Wash 50g,59.15,24,1,33714,1419.6,2022-05-13 02:54:19
153408,60ee9b609b,Nivea Men Fresh Active Deodorant 150ml,114,6,1,109077,684,2022-06-09 23:31:24
160991,60c499afa6,Parle Kacha Mango Bite Candy 198g,35,24,2,20810,1680,2022-06-19 17:38:05
160991,5f84535c89,Parle Mazelo Assorted Toffee 198g,35,24,1,20810,840,2022-06-19 17:38:05
133259,6089807319,Patanjali Saundarya Face Wash 60g,48.6,18,1,95216,874.8,2022-05-16 14:12:48
133259,60eed7e2a2,Patanjali's Saundarya Aloe Vera Gel 150ml,76.78,24,1,95216,1842.72,2022-05-16 14:12:48
133259,6139b00b4d,Bikaji Kolkata Jhaal Chanachur 400 g,97.2,24,1,95216,2332.8,2022-05-16 14:12:48
133259,6139afade2,Bikaji Bhujia No.1 Bikaneri 1 kg,240,12,1,95216,2880,2022-05-16 14:12:48
133259,622895e266,Tresemme Hair Fall Defence Shampoo 85ml,59.79,24,1,95216,1434.96,2022-05-16 14:12:48
133259,622891f466,Tresmme Keratin Smooth Shampoo 85ml,59.24,24,1,95216,1421.76,2022-05-16 14:12:48
133259,6215fc20b7,Harpic Power Plus 10* Max Clean 250 ml,44.41,18,1,95216,799.38,2022-05-16 14:12:48
133259,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,62.37,24,1,95216,1496.88,2022-05-16 14:12:48
133259,60d962efc0,Bajaj Almond Drops Hair Oil 45ml,32.15,36,1,95216,1157.4,2022-05-16 14:12:48
133259,607983d886,Nycil Germ Expert Prickly Heat Powder Classic 150g + Nycil Cool Herbal 50g,97.24,20,1,95216,1944.8,2022-05-16 14:12:48
133259,6037889ff5,Colgate Toothpaste Strong Teeth Dental Cream 18g,8.69,48,1,95216,417.12,2022-05-16 14:12:48
127257,62189c1bd8,Top Ramen Masala Noodles 30g,4.4,90,1,12601,396,2022-05-08 13:18:58
127257,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,17.02,12,1,12601,204.24,2022-05-08 13:18:58
147260,60d962efc0,Bajaj Almond Drops Hair Oil 45ml,32.15,36,3,120108,3472.2,2022-06-01 17:50:59
154458,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,17,86201,12104,2022-06-11 11:02:50
154458,61c6f1f744,Head & Shoulders Anti Dandruff 2in1 Shampoo plus Conditioner 9ml,2.55,2400,1,86201,6120,2022-06-11 11:02:50
154458,626b87a1b5,Navratna Cool Ayurvedic Hair Oil 2.7ml,0.87,1152,1,86201,1002.24,2022-06-11 11:02:50
154458,60d2c4536c,Dabur Red Paste 300g + Toothbrush Worth Rs 21/- Free,119,12,1,86201,1428,2022-06-11 11:02:50
148651,611675ef48,Anand Rajasthani Hari Athana Mirchi 200g,26.4,24,2,11635,1267.2,2022-06-03 17:49:16
148651,6277dc3555,Clinic Plus Strong With Egg Protein 175ml,97,24,1,11635,2328,2022-06-03 17:49:16
148651,6137c39243,Garnier Black Naturals Shade 3.16 Burgundy 20ml+20g,32.5,40,1,11635,1300,2022-06-03 17:49:16
148651,f6de2dc702,Lakme Sun Expert SPF 50 Ultra Matte Lotion 18ml,72.5,24,2,11635,3480,2022-06-03 17:49:16
148651,6173ce3b30,Head & Shoulders Anti Dandruff Hairfall Shampoo 72ml,55.6,18,2,11635,2001.6,2022-06-03 17:49:16
148651,622351444b,SPG Swaad Magic Besan 500g,41,18,1,11635,738,2022-06-03 17:49:16
148651,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,62.37,24,1,11635,1496.88,2022-06-03 17:49:16
160244,6145e8aaeb,"Garnier Black Naturals Crème Hair Color, 4.0 Natural Brown 20ml+20g",32,40,3,35514,3840,2022-06-18 13:50:51
160244,62035966a7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,105.61,18,4,35514,7603.92,2022-06-18 13:50:51
160244,6145ea1feb,Livon Anti-Frizz Hair Serum 20ml,55,24,1,35514,1320,2022-06-18 13:50:51
160244,6107968954,Livon Anti-Frizz Hair Serum 50ml,117.3,12,1,35514,1407.6,2022-06-18 13:50:51
160244,60d6db6a16,Indulekha Bringha Oil 50ml,177.12,24,1,35514,4250.88,2022-06-18 13:50:51
160244,e25e783785,Pears Pure & Gentle Original Body Wash 750ml,259,12,2,35514,6216,2022-06-18 13:50:51
156181,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,4,81818,2848,2022-06-13 16:35:40
163447,603ce42aae,Fogg Absolute Fragrance Body Spray 150ml,125,24,1,131811,3000,2022-06-22 15:52:41
137172,619ca2440e,Super Vasmol 33 Kesh kala Oil Based Hair Colour 100ml,49.8,21,3,86224,3137.4,2022-05-21 09:22:07
158016,610e295aac,Figaro Olive Oil 200ml,263.25,18,1,13508,4738.5,2022-06-16 00:47:39
158016,617157b7a2,Figaro Olive Oil 500ml,488,6,1,13508,2928,2022-06-16 00:47:39
158016,6171aa9f4a,Lux International Creamy Perfection Mega Pack 4U X 125g,234.75,18,1,13508,4225.5,2022-06-16 00:47:39
158016,6218f63e97,Tops Tomato Ketchup 950g,65,12,1,13508,780,2022-06-16 00:47:39
156324,367b532e57,Parle Hide & Seek Creme Sandwiches 4 Fun Flavours 400g,71.4,12,4,18630,3427.2,2022-06-13 18:54:39
156324,60c494c227,Parle Hide and Seek Biscuit Chocolate Chip Cookies 100g,22.5,24,4,18630,2160,2022-06-13 18:54:39
156324,43ea004e9d,Parle Happy Happy Choco Chip Cookies 400g,60,12,1,18630,720,2022-06-13 18:54:39
117565,60dec56d3e,Garnier Bright Complete Vitamin C Face Wash 50g,59.15,24,1,31739,1419.6,2022-05-02 11:14:27
146102,618e115cbd,Quaker Oats 1 kg,162.4,6,1,94540,974.4,2022-05-31 12:49:10
140170,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,95.08,24,2,10493,4563.84,2022-05-24 18:46:24
140170,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,710,1,1,10493,710,2022-05-24 18:46:24
140170,6008342785,Parle Londonderry Candies 198g,35,24,2,10493,1680,2022-05-24 18:46:24
140170,61cadee7fe,Kissan Fresh Tomato Ketchup 1.2kg,116.3,18,1,10493,2093.4,2022-05-24 18:46:24
140170,617015f1a2,Nihar Shanti Naturals Hair Oil 30ml,7.65,96,16,10493,11750.4,2022-05-24 18:46:24
132611,6215fc20b7,Harpic Power Plus 10* Max Clean 250 ml,44.41,18,1,37406,799.38,2022-05-15 14:02:47
132611,60ffcfd3c4,Set Wet Styling Gel Gravity Resist Vertical Hold 10ml,8.06,48,1,37406,386.88,2022-05-15 14:02:47
132611,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,41.08,12,1,37406,492.96,2022-05-15 14:02:47
132611,608fb49520,Pond's Bright Beauty Face Wash 50g,71.1,12,1,37406,853.2,2022-05-15 14:02:47
132611,62035966a7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,109.44,6,1,37406,656.64,2022-05-15 14:02:47
132611,6163d88e5a,Lizol Disinfectant Cleaner Floral 500ml,85.16,12,1,37406,1021.92,2022-05-15 14:02:47
119142,6039f249f5,Kama Sutra Spark Deodorant Spray for Men 150ml,92.13,6,1,64951,552.78,2022-05-04 17:16:00
119142,5fbe52156f,Gillette Presto Razor Set of 4 Pcs  (Buy 3 Get 1 Free),16.1,54,1,64951,869.4,2022-05-04 17:16:00
119142,60f14c4e34,Nihar Shanti Amla Hair Oil 140ml,29.22,18,1,64951,525.96,2022-05-04 17:16:00
137989,6177890d90,Surf Excel Easy Wash Detergent Powder 80g,8.59,120,10,94383,10308,2022-05-21 22:50:10
137989,61bc8e8e37,Dettol Original Cool With Crispy Menthol Soap Bar 40g,8.82,90,1,94383,793.8,2022-05-21 22:50:10
137989,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,710,1,2,94383,1420,2022-05-21 22:50:10
151559,6177951f90,Wonder Fresh Naphthalene Balls Color 200g,33.18,24,1,106294,796.32,2022-06-07 19:45:25
151559,61399b354d,Surf Excel Matic Liquid Detergent Front Load Pouch 2L,363.2,6,1,106294,2179.2,2022-06-07 19:45:25
153280,5fbe5cbb6f,Pantene Advanced Anti Hair Fall Solution Shampoo 180ml,101.45,6,1,111440,608.7,2022-06-09 21:09:47
153280,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,40.79,18,1,111440,734.22,2022-06-09 21:09:47
153280,622b273866,Lakme Absolute Perfect Radiance Day Crème With Sunscreens 28g,170.4,12,1,111440,2044.8,2022-06-09 21:09:47
148552,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,2,122790,635.76,2022-06-03 14:58:34
126207,6171a5c24a,Nivea Pearl & Beauty Deodorant for Unisex 150ml,112.01,6,2,98515,1344.12,2022-05-07 18:37:05
137114,6232ef8150,Glucon D Instant Energy Health Drink Nimbu Pani 200g,56,12,2,12724,1344,2022-05-21 07:06:58
160017,60ba00f95b,Johnson's Baby Oil 50ml,53.94,6,1,37991,323.64,2022-06-18 10:21:39
160017,62163779a7,Dove Cream Beauty Bathing Bar 50g,24.1,6,1,37991,144.6,2022-06-18 10:21:39
160017,5f81ad729e,Parachute Coconut Oil 100ml,37.08,32,1,37991,1186.56,2022-06-18 10:21:39
160017,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.41,60,1,37991,504.6,2022-06-18 10:21:39
160017,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,16.72,24,1,37991,401.28,2022-06-18 10:21:39
152283,621a293697,Lifebuoy Stronger Germ Protection Lemon Fresh 4U X 100g,111.46,10,1,122653,1114.6,2022-06-08 17:50:37
152283,10b11e3379,Malabar Coconut Hair Oil 175ml,43.4,6,1,122653,260.4,2022-06-08 17:50:37
152283,1d6c440176,Neeta Mehendi Cone Box 12U,70.8,8,1,122653,566.4,2022-06-08 17:50:37
158712,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,2,7913,1424,2022-06-16 17:57:23
158712,6145e955ca,Nihar Shanti Amla Hair Oil 500ml,127.05,12,1,7913,1524.6,2022-06-16 17:57:23
158712,60e2bb3760,Nihar Shanti Amla Hair Oil 300ml,93,18,1,7913,1674,2022-06-16 17:57:23
144006,6098bf48c7,Glucon D Instant Energy Drink Tangy Orange 450g Refill,128.31,12,2,100303,3079.44,2022-05-28 20:10:33
138183,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,710,1,30,109936,21300,2022-05-22 11:29:25
138183,6177890d90,Surf Excel Easy Wash Detergent Powder 80g,8.66,24,1,109936,207.84,2022-05-22 11:29:25
138183,61a5f50ab9,Dabur Red Paste 12U X 42g,17.82,24,1,109936,427.68,2022-05-22 11:29:25
151750,6177f0b69e,Too Yumm Veggie Stix Sour Cream & Onion 50g,17,18,1,22685,306,2022-06-08 01:38:56
151750,61dc5b4acb,Pan Brand Poha 500g,39.9,10,1,22685,399,2022-06-08 01:38:56
155586,621a34ce97,Kissan Mixed Fruit Jam 11g,1.73,480,1,114218,830.4,2022-06-12 21:35:24
155586,60e2c01c60,Parle G Glucose Biscuit 50g+5g,4.57,72,1,114218,329.04,2022-06-12 21:35:24
155586,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,36,2,114218,635.76,2022-06-12 21:35:24
162958,5f89a30c3a,"Garnier Color Naturals Crème hair color, Shade 1 Natural Black 20ml+20ml",33.15,16,1,59770,530.4,2022-06-21 21:30:20
162958,61fcd069a7,Dabur Amla Hair Oil 45ml + 25ml Free,17.72,6,1,59770,106.32,2022-06-21 21:30:20
162958,de9979ac39,Set Wet Styling Gel Gravity Resist 50ml,39,12,1,59770,468,2022-06-21 21:30:20
133615,60a3b5ab98,Rin Ala Bleach 500 ml,66.27,24,1,89836,1590.48,2022-05-16 21:27:36
133615,603099f715,Colgate Toothpaste Strong Teeth Dental Cream 100g,53.01,24,1,89836,1272.24,2022-05-16 21:27:36
133615,60a3bbfb3d,Clinic Plus Strong & Long Health Shampoo 355ml,175.84,10,1,89836,1758.4,2022-05-16 21:27:36
133615,6030d6ea89,Dabur Red Toothpaste 100g,51.84,36,1,89836,1866.24,2022-05-16 21:27:36
133615,60686b7df8,Johnson's Baby Soap 75g,47.08,18,1,89836,847.44,2022-05-16 21:27:36
133615,60dec56d3e,Garnier Bright Complete Vitamin C Face Wash 50g,61.34,6,1,89836,368.04,2022-05-16 21:27:36
133615,61ea523b1b,Surf Excel Easy Wash Detergent Powder 3kg,311.86,6,1,89836,1871.16,2022-05-16 21:27:36
133615,61cadee7fe,Kissan Fresh Tomato Ketchup 1.2kg,120.02,6,1,89836,720.12,2022-05-16 21:27:36
133615,621a24bd97,Liril Lemon & Tea Tree Oil Soap 4U X 75g,87.5,36,1,89836,3150,2022-05-16 21:27:36
148399,60f1319034,Pond's Bright Beauty Spotless Glow Cream 23g,71.59,6,1,102292,429.54,2022-06-03 12:00:58
148399,5f81ad729e,Parachute Coconut Oil 100ml,37.76,16,1,102292,604.16,2022-06-03 12:00:58
148399,60febaad32,Stayfree Dry Cover With Wings Medium 7U,26.5,36,1,102292,954,2022-06-03 12:00:58
148399,60feb937c4,Stayfree Secure Cottony Wings Regular 20U,76.61,12,1,102292,919.32,2022-06-03 12:00:58
148399,61b3476d0e,Colgate Super Flexi Charcoal Toothbrush 10U + 2U Free,15.2,20,1,102292,304,2022-06-03 12:00:58
138040,60897f5919,Dove Hair Fall Rescue Shampoo 180ml,140.21,24,1,87382,3365.04,2022-05-22 00:36:42
138040,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,127.6,18,1,87382,2296.8,2022-05-22 00:36:42
138040,5fbe66036f,Sensodyne Sensitive Toothbrush 1U,37.8,48,1,87382,1814.4,2022-05-22 00:36:42
138040,6039f87cae,Patanjali Dant Kanti Dental Cream 20g 12U + 1U Free,8.21,36,1,87382,295.56,2022-05-22 00:36:42
138040,2c23188a0d,Unibic Cashew Almond Cookies 32g,4.25,72,1,87382,306,2022-05-22 00:36:42
138040,607984e386,Pond's Pure Detox Anti-Pollution Purity Facewash 50g,84.74,36,1,87382,3050.64,2022-05-22 00:36:42
137849,608fb49520,Pond's Bright Beauty Face Wash 50g,71.1,12,1,112360,853.2,2022-05-21 20:08:19
137849,60eed378a2,Johnson's Baby Shampoo 50ml,49.8,6,1,112360,298.8,2022-05-21 20:08:19
137849,5f804b0a2e,VLCC Pearl Facial Kit 60g,141.67,6,1,112360,850.02,2022-05-21 20:08:19
137849,6171635da2,Parachute Coconut Oil 25ml,8.69,12,1,112360,104.28,2022-05-21 20:08:19
137849,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,43.1,8,1,112360,344.8,2022-05-21 20:08:19
137849,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",34.4,36,1,112360,1238.4,2022-05-21 20:08:19
137849,61fba559b7,Lakme Peach Milk Soft Cream 25g,36.46,12,1,112360,437.52,2022-05-21 20:08:19
137849,6089807319,Patanjali Saundarya Face Wash 60g,49.8,6,1,112360,298.8,2022-05-21 20:08:19
137849,620f7b77a7,Oxylife Natural Radiance 5 Creme Bleach With Active Oxygen 27g,67.59,6,1,112360,405.54,2022-05-21 20:08:19
136045,6030975915,Closeup Everfresh + Germ Gel Red Hot Toothpaste 150g,75.42,36,3,107753,8145.36,2022-05-19 22:12:49
156411,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,4,115702,2848,2022-06-13 21:48:41
145038,6219aef997,Tops Brown Vinegar 610ml,40.5,12,1,105224,486,2022-05-30 11:43:23
145038,c64bfcee80,Prabhuji Bhujia 32g,7.8,100,1,105224,780,2022-05-30 11:43:23
145038,587237e9ce,Prabhuji Moong Dal 32g,7.8,100,1,105224,780,2022-05-30 11:43:23
145038,642180101c,Prabhuji Khatta Mitha 36g,7.8,100,1,105224,780,2022-05-30 11:43:23
151877,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,41.59,16,2,23439,1330.88,2022-06-08 11:03:26
151877,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,132.6,6,1,23439,795.6,2022-06-08 11:03:26
151877,6176a67c90,Everyuth Naturals Advanced Golden Glow Peel-Off Mask 90g,86.25,6,1,23439,517.5,2022-06-08 11:03:26
151877,60378351ae,Johnson's Baby Powder 50g,34.77,6,1,23439,208.62,2022-06-08 11:03:26
151877,60378351ae,Johnson's Baby Powder 50g,34.77,18,1,23439,625.86,2022-06-08 11:03:26
155623,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,43.1,8,1,110878,344.8,2022-06-12 22:38:54
155623,ee8bec50a9,Axe Signature Champion Ticket Body Deodorant 17ml,54.5,6,1,110878,327,2022-06-12 22:38:54
155623,60c7654a27,Brooke Bond Red Label Tea 1kg,419,18,1,110878,7542,2022-06-12 22:38:54
155623,61d80645a4,Clean & Clear Foaming Face Wash 100ml,118.1,6,1,110878,708.6,2022-06-12 22:38:54
155623,6218c7700a,Shasha Jaljeera 50g,20.1,30,1,110878,603,2022-06-12 22:38:54
155623,6218c79b0a,Shasha Tea Masala 50g,50.25,10,1,110878,502.5,2022-06-12 22:38:54
155623,616da3bfa2,Brooke Bond Red Label Nature Care Tea 500g,261.36,18,1,110878,4704.48,2022-06-12 22:38:54
160556,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,17.02,12,1,124238,204.24,2022-06-18 21:11:45
160556,5f89ae913a,Patanjali Dant Kanti Dental Cream Natural 100g,45.93,12,1,124238,551.16,2022-06-18 21:11:45
160556,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.41,60,1,124238,504.6,2022-06-18 21:11:45
160556,61fba097a7,Kissan Chotu Fresh Tomato Ketchup 130g,13.8,30,1,124238,414,2022-06-18 21:11:45
163742,618e0f8cbd,Surf Excel Easy Wash Detergent Powder 500g,61.1,10,1,32626,611,2022-06-22 21:23:33
163742,625a56a948,Glucon-D Instant Energy Health Drink Regular Refill 200g Free 50g,47.14,6,1,32626,282.84,2022-06-22 21:23:33
157289,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,52.5,6,1,129056,315,2022-06-14 22:35:03
157289,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,4,129056,2848,2022-06-14 22:35:03
133044,614f06c83c,Stanfresh Dish Wash Gel -500ml,58.5,24,5,79333,7020,2022-05-16 10:57:11
133044,62189c1bd8,Top Ramen Masala Noodles 30g,4.25,150,1,79333,637.5,2022-05-16 10:57:11
133044,214567422a,Cremica Pizza Pasta Sauce 200g,53.95,15,2,79333,1618.5,2022-05-16 10:57:11
133044,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,41.59,24,2,79333,1996.32,2022-05-16 10:57:11
135130,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,31701,2229.12,2022-05-18 17:54:02
135130,626256f6d4,Lakme Absolute Perfect Radiance Day Crème With Sunscreens 15g,82.62,18,1,31701,1487.16,2022-05-18 17:54:02
135130,6265316f56,Lakme Absolute Perfect Radiance Brightening Facewash 50g,139.31,12,1,31701,1671.72,2022-05-18 17:54:02
138967,624d8a2116,Saffola Masala Oats Veggie Twist 38g,12.73,60,1,51197,763.8,2022-05-23 15:24:03
138967,1b0edfcb1f,Unibic Cookies Cashew Badam 60g,8.6,48,1,51197,412.8,2022-05-23 15:24:03
132864,6089807319,Patanjali Saundarya Face Wash 60g,48.6,18,1,10809,874.8,2022-05-15 22:30:09
132864,6163d88e5a,Lizol Disinfectant Cleaner Floral 500ml,83.61,24,1,10809,2006.64,2022-05-15 22:30:09
132864,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,40.6,18,1,10809,730.8,2022-05-15 22:30:09
132864,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,10809,2229.12,2022-05-15 22:30:09
132864,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,127.6,18,1,10809,2296.8,2022-05-15 22:30:09
132864,605dca3f34,Nycil Germ Expert Prickly Heat Powder Cool Herbal 150g + Nycil Cool Herbal 50g,95.47,30,1,10809,2864.1,2022-05-15 22:30:09
127560,6107c36d54,VLCC Anti Tan Facial Kit 60g,151.8,18,1,71645,2732.4,2022-05-09 03:53:09
127560,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,130.34,6,1,71645,782.04,2022-05-09 03:53:09
127560,62528c5c9b,Camay international Chic Soap 125g,24.19,18,4,71645,1741.68,2022-05-09 03:53:09
127560,6177951090,Wonder Fresh Naphthalene Balls Color 50g,9.2,60,2,71645,1104,2022-05-09 03:53:09
127560,61778a879e,Wonder Fresh Handwash Strawbery & Rose 430 ml Pump,80.5,10,2,71645,1610,2022-05-09 03:53:09
127560,61778a8e9e,Wonder Fresh Handwash Green Apple & Lemon 430 ml Pump,80.5,10,2,71645,1610,2022-05-09 03:53:09
127560,614f07110c,Adigo Man Hair & Beard Spa -200ml,156.5,12,1,71645,1878,2022-05-09 03:53:09
127560,603ce42aae,Fogg Absolute Fragrance Body Spray 150ml,137.5,24,1,71645,3300,2022-05-09 03:53:09
151257,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,715,1,2,125156,1430,2022-06-07 14:29:31
156455,6107c8c554,Sunsilk Black Shine Shampoo 360ml,206,18,1,39845,3708,2022-06-13 22:59:39
156455,61fcd4f9a7,Himalaya Neem & Turmeric Soap 125g,35,18,1,39845,630,2022-06-13 22:59:39
156455,367b532e57,Parle Hide & Seek Creme Sandwiches 4 Fun Flavours 400g,71.4,12,1,39845,856.8,2022-06-13 22:59:39
156455,621e1c8d97,Lux Velvet Glow Jasmine & Vitamin E Soap 5U X 100g,141,30,1,39845,4230,2022-06-13 22:59:39
156455,61fb9265b7,Surf Excel Bar 250g,32.25,18,6,39845,3483,2022-06-13 22:59:39
156455,625030fb9b,Horlicks Chocolate Delight Health & Nutrition Drink 1kg,339,12,1,39845,4068,2022-06-13 22:59:39
156455,61bb29e837,"Kellogg's Muesli With 22% Fruit, Nut & Seeds 500g",269,18,1,39845,4842,2022-06-13 22:59:39
156455,308b12f846,Pond's Light Moisturiser 100ml,131.4,12,1,39845,1576.8,2022-06-13 22:59:39
156455,624d8a2116,Saffola Masala Oats Veggie Twist 38g,12.5,120,1,39845,1500,2022-06-13 22:59:39
130027,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",35.75,12,1,18498,429,2022-05-12 00:25:53
130027,607983d886,Nycil Germ Expert Prickly Heat Powder Classic 150g + Nycil Cool Herbal 50g,99.01,10,1,18498,990.1,2022-05-12 00:25:53
130027,621e242897,Lakme Sun Expert SPF 24 PA++ Ultra Matte Lotion 50ml,169.11,6,1,18498,1014.66,2022-05-12 00:25:53
130027,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,96.32,6,1,18498,577.92,2022-05-12 00:25:53
130027,60dece183e,Vaseline Total Moisture Aloe Fresh Body Lotion 100ml,96.6,5,1,18498,483,2022-05-12 00:25:53
143062,367b532e57,Parle Hide & Seek Creme Sandwiches 4 Fun Flavours 400g,71.4,12,2,72697,1713.6,2022-05-27 20:39:23
143062,43ea004e9d,Parle Happy Happy Choco Chip Cookies 400g,60,12,2,72697,1440,2022-05-27 20:39:23
143062,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",34.4,36,1,72697,1238.4,2022-05-27 20:39:23
143062,f6de2dc702,Lakme Sun Expert SPF 50 Ultra Matte Lotion 18ml,72.5,24,1,72697,1740,2022-05-27 20:39:23
143062,61bb29e837,"Kellogg's Muesli With 22% Fruit, Nut & Seeds 500g",269,18,1,72697,4842,2022-05-27 20:39:23
143062,61bb23fc77,Kellogg's Corn Flakes 875g,270,18,1,72697,4860,2022-05-27 20:39:23
143062,61cd56f90d,Mamaearth Shampoo Onion 250ml,237.32,6,1,72697,1423.92,2022-05-27 20:39:23
143062,620d377bb7,Mai Rasoi Kasuri Methi 25g,18.85,36,1,72697,678.6,2022-05-27 20:39:23
143062,620ce8ada7,Mai Rasoi Sabut Lal Mirch 50g,21,36,1,72697,756,2022-05-27 20:39:23
143062,6218c7700a,Shasha Jaljeera 50g,20.1,30,1,72697,603,2022-05-27 20:39:23
143062,62189f0ed8,Top Ramen Curry Noodles 70g,17,60,1,72697,1020,2022-05-27 20:39:23
143062,62189c74d8,Top Ramen Masala Noodles 60g,8.5,72,1,72697,612,2022-05-27 20:39:23
143062,3faa5b64e5,Unibic Milk Cookies 55g,8.4,144,1,72697,1209.6,2022-05-27 20:39:23
140973,60c49b50a6,Parle Assorted Candies 195g  (Mango Bite + Orange Bite),35,24,1,115170,840,2022-05-25 15:23:40
140973,5fd1eed981,Closeup Everfresh+ Red Hot Gel Toothpaste 48g,16.3,48,1,115170,782.4,2022-05-25 15:23:40
145461,60c49a7b27,Parle Mango Bite Candy 195g,35,24,3,9677,2520,2022-05-30 18:16:56
145461,6149d9057a,Parle Orange Bite Candy 195g,35,24,3,9677,2520,2022-05-30 18:16:56
145461,5f84535c89,Parle Mazelo Assorted Toffee 198g,35,24,2,9677,1680,2022-05-30 18:16:56
145461,5f7ffea19f,Parle 2 in 1 Eclairs Toffee 198g,35,24,3,9677,2520,2022-05-30 18:16:56
145461,62722a2b8e,Parle Kismi Assorted Toffees 245.5g,35,24,3,9677,2520,2022-05-30 18:16:56
145461,616acde5f7,Camay international Classic Soap 125g,25.07,6,1,9677,150.42,2022-05-30 18:16:56
145461,616acea5f7,Camay international Natural With Fresh Fragrance Soap 125g,25.07,6,1,9677,150.42,2022-05-30 18:16:56
145461,62528c5c9b,Camay international Chic Soap 125g,25.07,6,1,9677,150.42,2022-05-30 18:16:56
117612,619f2e47e1,Clinic Plus Strong & Long Sachet 960U X 6ml,714,1,4,103157,2856,2022-05-02 12:40:08
128585,620dfe50a7,Garnier Men Turbobright 2 in 1 Brightening Facewash 50g,68.86,18,1,73741,1239.48,2022-05-10 09:44:02
128585,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,54.43,24,1,73741,1306.32,2022-05-10 09:44:02
128585,618e03050e,Emami Zandu Balm 8ml,34.4,60,4,73741,8256,2022-05-10 09:44:02
128585,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,49.43,18,14,73741,12456.36,2022-05-10 09:44:02
128585,5f7c8ce714,Fem Gold Crème Bleach 8g + Gulabari Rose Water 59ml,29.07,18,12,73741,6279.12,2022-05-10 09:44:02
128585,60feb937c4,Stayfree Secure Cottony Wings Regular 20U,75.24,12,2,73741,1805.76,2022-05-10 09:44:02
127479,619f63f527,Keo Karpin Hair Oil 200ml,87.47,18,3,11333,4723.38,2022-05-08 22:16:45
127479,626bc32db5,Itch Guard + With Cooling Menthol 5g,12.83,48,3,11333,1847.52,2022-05-08 22:16:45
127479,622854da66,Navratna Extra Thanda Ayurvedic Hair Oil 2.5ml,0.68,720,1,11333,489.6,2022-05-08 22:16:45
